timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-28 17:20:45.463380,886.07,0.0001806052533555036,2025-11-28,2025-11-28 17:20:45
2025-11-28 17:29:38.438438,885.45,-0.0006997189838274798,2025-11-28,2025-11-28 17:29:38
2025-11-28 17:45:35.191637,887.2,0.001976396182731932,2025-11-28,2025-11-28 17:45:35
2025-11-28 17:48:45.204749,887.73,0.0005973850315599272,2025-11-28,2025-11-28 17:48:45
2025-11-28 17:51:33.062085,887.72,-1.126468633483313e-05,2025-11-28,2025-11-28 17:51:33
2025-11-28 17:54:42.436443,889.12,0.0015770738521154737,2025-11-28,2025-11-28 17:54:42
2025-11-28 17:58:34.532942,888.91,-0.00023618859096641298,2025-11-28,2025-11-28 17:58:34
2025-11-28 18:00:45.487428,888.53,-0.0004274898471161581,2025-11-28,2025-11-28 18:00:45
2025-11-28 18:02:57.734094,888.5,-3.376363206641919e-05,2025-11-28,2025-11-28 18:02:57
2025-11-28 18:06:49.879497,889.32,0.0009229037703994969,2025-11-28,2025-11-28 18:06:49
2025-11-28 18:08:57.101767,888.72,-0.0006746727836999256,2025-11-28,2025-11-28 18:08:57
2025-11-28 18:11:47.233399,888.14,-0.0006526239985598092,2025-11-28,2025-11-28 18:11:47
2025-11-28 18:14:47.240586,888.57,0.0004841579030334664,2025-11-28,2025-11-28 18:14:47
2025-11-28 18:17:47.634679,888.75,0.00020257267294643277,2025-11-28,2025-11-28 18:17:47
2025-11-28 18:20:45.981255,888.62,-0.0001462728551335779,2025-11-28,2025-11-28 18:20:45
2025-11-28 18:23:44.698689,888.58,-4.501361661901626e-05,2025-11-28,2025-11-28 18:23:44
2025-11-28 18:26:45.684821,888.68,0.0001125391073397708,2025-11-28,2025-11-28 18:26:45
2025-11-28 18:29:46.061114,888.45,-0.00025881082054268756,2025-11-28,2025-11-28 18:29:46
2025-11-28 18:32:43.719355,888.25,-0.0002251111486296642,2025-11-28,2025-11-28 18:32:43
2025-11-28 18:35:43.779998,887.91,-0.0003827751196172624,2025-11-28,2025-11-28 18:35:43
2025-11-28 18:38:48.162127,889.11,0.0013514883265195454,2025-11-28,2025-11-28 18:38:48
2025-11-28 18:41:46.613626,888.67,-0.0004948768993713326,2025-11-28,2025-11-28 18:41:46
2025-11-28 18:44:45.364609,888.89,0.00024756096188682797,2025-11-28,2025-11-28 18:44:45
2025-11-28 19:03:26.921927,887.5,-0.0015637480453148944,2025-11-28,2025-11-28 19:03:26
2025-11-28 19:06:38.495655,887.15,-0.00039436619718313803,2025-11-28,2025-11-28 19:06:38
2025-11-28 19:09:26.618015,886.47,-0.0007664994645775192,2025-11-28,2025-11-28 19:09:26
2025-11-28 19:12:37.447308,885.59,-0.000992701388653816,2025-11-28,2025-11-28 19:12:37
2025-11-28 19:15:25.521452,885.66,7.904334963115822e-05,2025-11-28,2025-11-28 19:15:25
2025-11-28 19:18:26.903079,885.89,0.00025969333604325406,2025-11-28,2025-11-28 19:18:26
2025-11-28 19:21:25.729248,885.11,-0.0008804704873065505,2025-11-28,2025-11-28 19:21:25
2025-11-28 19:24:25.328352,885.64,0.0005987956299216002,2025-11-28,2025-11-28 19:24:25
2025-11-28 19:27:30.511958,885.85,0.000237116661397474,2025-11-28,2025-11-28 19:27:30
2025-11-28 19:30:27.534976,885.43,-0.00047412090082976643,2025-11-28,2025-11-28 19:30:27
2025-11-28 19:33:26.091856,885.25,-0.00020329105632288513,2025-11-28,2025-11-28 19:33:26
2025-11-28 19:36:27.432327,884.79,-0.0005196272239480493,2025-11-28,2025-11-28 19:36:27
2025-11-28 19:39:28.540597,885.64,0.0009606799353518714,2025-11-28,2025-11-28 19:39:28
2025-11-28 19:42:24.804857,885.78,0.00015807777426490865,2025-11-28,2025-11-28 19:42:24
2025-11-28 19:45:27.492069,886.25,0.0005306057937637387,2025-11-28,2025-11-28 19:45:27
